"initial"	"last"	"count"	"total"	"flag"	"min"	"max"	"mean"	"percentile_5"	"percentile_95"	"lower"	"upper"	"left"	"right"	"potential"	"score"
23894643	23896820	0	0	NA	0	1	0.0182291666666667	0	0	0	0	0	0	0	0
23897007	23897121	0	0	NA	0	1	0.0150326507260101	0	0	0	0	0	0	0	0
23897007	23897172	0	0	NA	0	1	0.0183332346906566	0	0	0	0	0	-51	0	0
23897007	23901987	0	0	NA	0	0.1875	0.00048828125	0	0	0	0	0	629	0	0
23897227	23897417	0	0	NA	0	1	0.03125	0	0	0	0	0	0	0	0
23897592	23901987	0	0	NA	0	1	0.03125	0	0	0	0	-89	629	0	0
23902210	23902616	0	0	NA	0	1	0.015625	0	0	0	0	446	0	0	0
24421315	24426465	2349	2349	0	1	1	1	1	1	1	1	0	0	0	0
24426599	24431376	2030	2030	0	1	1	1	1	1	1	1	0	0	0	0
24431477	24432580	19	2056	0	0	0.511111111111111	0.0438599054674111	0	0.235974025974026	0.00510511951216117	0.0133773707602124	0	-1204	0	0
24431477	24434394	2037	2056	0	0.488888888888889	1	0.956140094532589	0.764025974025974	1	0.986622629239788	0.994894880487839	0	0	0	0
24432697	24434394	23	23	0	0	1	0.442708333333333	0	1	1	1	-1220	0	0	0
24434582	24435302	0	0	NA	0	1	0.0130208333333333	0	0	0	0	893	-908	0	0
24435465	24441845	0	0	NA	0	0.285714285714286	0.000744047619047619	0	0	0	0	10	0	0	0
24435475	24441845	1996	1996	0	0	1	0.996651785714286	1	1	1	1	0	0	0	0
24441969	24442589	1676	1676	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
24442686	24443649	1623	1623	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
24443731	24446680	2036	2036	0	0	1	0.994791666666667	1	1	1	1	0	0	0	0
24446762	24447015	1332	1332	0	0	1	0.994791666666667	1	1	1	1	0	0	0	0
24447187	24449717	2185	2185	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
24449818	24452405	1956	1956	0	0	1	0.994791666666667	1	1	1	1	0	0	0	0
24452594	24453586	2304	2321	0	0	1	0.981770833333333	1	1	0.989206532861941	0.996144608887305	0	0	0	0
24452594	24455016	17	2321	0	0	0	NA	NA	NA	0.0038553911126948	0.0107934671380592	0	0	1	0
24453655	24455016	2183	2183	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
24455213	24456340	1633	1677	0	0	1	0.997013689925029	1	1	0.96611241649586	0.98141292637832	0	0	0	0
24455213	24459043	44	1677	0	0	0.0657894736842105	0.000382143408304034	0	0	0.0185870736216801	0.0338875835041398	0	0	0	0
24456479	24459043	1948	1948	0	0	1	0.9921875	1	1	1	1	0	0	0	0
24459123	24459263	2051	2051	0	0	1	0.9921875	1	1	1	1	0	0	0	0
24459311	24459971	1831	1831	0	0	1	0.994791666666667	1	1	1	1	0	0	0	0
24460013	24460124	0	0	NA	0	1	0.00260416666666667	0	0	0	0	124	-153	0	0
24460137	24469023	1945	1945	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
24469111	24469893	1846	1846	0	0	1	0.986979166666667	1	1	1	1	0	0	0	0
24470026	24475471	1637	1637	0	0	1	0.979166666666667	1	1	1	1	0	0	0	0
24475597	24477700	1946	1946	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
24477858	24478092	1447	1447	0	0	1	0.916666666666667	0	1	1	1	0	0	0	0
24478277	24479887	0	0	NA	0	0.1	0.000260416666666667	0	0	0	0	0	-1795	0	0
24478277	24482146	11	1845	0	0	0.0909090909090909	0.000412022872960373	0	0	0.00244922645941574	0.00947489278177667	0	2506	0	0
24478277	24484652	1834	1845	0	0	1	0.98630672712704	1	1	0.990525107218223	0.997550773540584	0	0	0	0
24482289	24484652	0	0	NA	0	1	0.0625	0	1	0	0	2460	0	0	0
24482973	24484652	0	0	NA	0	1	0.00260416666666667	0	0	0	0	1776	0	0	0
24484749	24486167	2136	2136	0	0	1	0.973958333333333	1	1	1	1	0	0	0	0
24486306	24490667	2039	2039	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
24488285	24490667	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-1979	0	0	0
24490829	24492420	2304	2304	0	0	1	0.966145833333333	1	1	1	1	0	0	0	0
24492595	24493595	2528	2528	0	0	1	0.979166666666667	1	1	1	1	0	0	0	0
24493734	24494572	1884	1884	0	0	1	0.984278549382716	1	1	1	1	0	0	0	0
24493734	24494575	0	0	NA	0	0.037037037037037	9.64506172839506e-05	0	0	0	0	0	-3	0	0
24494723	24498115	2208	2208	0	0	1	0.9765625	1	1	1	1	0	0	0	0
24498230	24499300	1442	1442	0	0	1	0.895833333333333	0	1	1	1	0	0	0	0
24499377	24500274	26	1486	0	0	0.103448275862069	0.000269396551724138	0	0	0.0108302415516345	0.0241630289732646	0	41	0	0
24499377	24500315	1460	1486	0	0	1	0.968480603448276	1	1	0.975836971026736	0.989169758448366	0	0	0	0
24500383	24501632	1634	1634	0	0	1	0.9765625	1	1	1	1	0	0	0	0
24501835	24503644	2144	2173	0	0	1	0.938896678842522	0	1	0.98182961088936	0.991479178802311	0	0	0	0
24501835	24512705	29	2173	0	0	0.195121951219512	0.0012074878241444	0	0	0.00852082119768915	0.0181703891106404	0	0	0	0
24503778	24506032	33	1622	0	0	0.391304347826087	0.00399177201330993	0	0	0.0134745887019444	0.0272159168467609	0	-2388	0	0
24503778	24512705	1589	1622	0	0	1	0.924809666325183	0	1	0.972784083153239	0.986525411298056	0	0	0	0
24503778	24512709	0	0	NA	0	0.157894736842105	0.000886061661506708	0	0	0	0	0	-4	0	0
24506357	24512705	16	16	0	0	1	0.015625	0	0	1	1	-2579	0	0	0
24883370	24883962	322	322	0	0	1	0.973958333333333	1	1	1	1	0	0	0	0
24884084	24884160	308	308	0	0	1	0.942708333333333	0	1	1	1	0	0	0	0
24884246	24884322	313	328	0	0	1	0.9227048086785	0	1	0.931660242729877	0.976876342635976	0	0	0	0
24884246	24884400	15	328	0	0	0.166666666666667	0.0017743579881662	0	0	0.0231236573640235	0.0683397572701228	0	-71	0	0
24884464	24884702	0	0	NA	0	0.131578947368421	0.00034265350877193	0	0	0	0	0	-373	0	0
24884464	24885275	289	289	0	0	1	0.918928179824561	0	1	1	1	0	0	0	0
24884794	24885275	0	0	NA	0	1	0.00520833333333333	0	0	0	0	-330	0	0	0
24885387	24885605	210	210	0	0	1	0.770833333333333	0	1	1	1	0	0	0	0
24885671	24886268	0	0	NA	0	1	0.00837133063695564	0	0	0	0	0	-34	0	0
24885671	24889315	136	136	0	0	1	0.48221360526048	0	1	1	1	0	0	0	0
24885671	24892642	0	0	NA	0	0.615384615384615	0.0016025641025641	0	0	0	0	0	0	0	0
24886386	24889315	39	39	0	0	1	0.0494791666666667	0	0	1	1	0	0	0	0
24889401	24892642	154	154	0	0	1	0.703125	0	1	1	1	0	0	0	0
24892868	24899418	336	349	0	0	1	0.598419540229885	0	1	0.942882483271659	0.982618949393098	0	0	0	0
24892870	24899418	13	349	0	0	0.206896551724138	0.000538793103448276	0	0	0.0173810506069023	0.0571175167283413	-2	0	0	0
24899585	24903925	270	270	0	0	1	0.682291666666667	0	1	1	1	0	0	0	0
24904059	24905345	234	234	0	0	1	0.703125	0	1	1	1	0	0	0	0
24906961	24907090	294	294	0	0	1	0.7421875	0	1	1	1	0	0	0	0
24907194	24908017	334	334	0	0	1	0.653645833333333	0	1	1	1	0	0	0	0
24908127	24909789	259	259	0	0	1	0.5703125	0	1	1	1	0	0	0	0
24910087	24911945	206	206	0	0	1	0.481770833333333	0	1	1	1	0	0	0	0
24912070	24912581	168	168	0	0	1	0.565104166666667	0	1	1	1	0	0	0	0
24913092	24922760	187	187	0	0	1	0.270833333333333	0	1	1	1	0	0	0	0
25249493	25251648	990	1101	0	0	1	0.948301392415909	0.750833333333333	1	0.881397548610108	0.916967574005696	0	0	0	0
25249493	25251852	111	1101	0	0	0.441860465116279	0.0438861075840907	0	0.228306332842415	0.0830324259943041	0.118602451389892	0	0	0	0
25251776	25251852	820	820	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
25251985	25253763	1187	1187	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
25253838	25254384	0	0	NA	0	0.0625	0.000162760416666667	0	0	0	0	127	0	0	0
25253965	25254384	1046	1046	0	0	1	0.991243489583333	1	1	1	1	0	0	0	0
25253965	25257195	0	0	NA	0	0.3	0.00078125	0	0	0	0	0	0	0	0
25254435	25257195	1025	1025	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
25257322	25257735	938	938	0	0	1	0.9921875	1	1	1	1	0	0	0	0
25257846	25258559	1278	1278	0	0	1	0.989583333333333	1	1	1	1	0	0	0	0
25258693	25261667	1030	1030	0	0	1	0.9737548828125	1	1	1	1	0	0	0	0
25258693	25265818	0	0	NA	0	0.078125	0.000203450520833333	0	0	0	0	0	0	0	0
25261803	25265818	1122	1122	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
25265948	25266128	844	844	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
25266287	25267778	970	970	0	0	1	0.9765625	1	1	1	1	0	0	0	0
25267942	25274070	1318	1318	0	0	1	0.955729166666667	1	1	1	1	0	0	0	0
25274188	25287223	1127	1127	0	0	1	0.958333333333333	1	1	1	1	0	0	0	0
26047067	26050641	0	0	NA	0	1	0.0208333333333333	0	0	0	0	0	0	0	0
26214770	26215473	29	29	0	0	1	0.197916666666667	0	1	1	1	823	0	0	0
26215593	26218434	48	1229	0	0	0.115942028985507	0.00132662990208196	0	0	0.0282250120570936	0.0498872743546232	0	76	0	0
26215593	26218510	1181	1229	0	0	1	0.990860870097918	1	1	0.950112725645377	0.971774987942906	0	0	0	0
26218604	26219456	13	1493	0	0	0.0495049504950495	0.000394867134155571	0	0	0.00399461051168471	0.0134199909618585	3	0	0	0
26218607	26219456	1480	1493	0	0	1	0.994396799532511	1	1	0.986580009038141	0.996005389488315	0	0	0	0
26219664	26221247	16	1493	0	0	0.037593984962406	9.79010025062657e-05	0	0	0.00549371904520122	0.0159396366145443	4	0	0	0
26219668	26221247	1477	1493	0	0	1	0.90094376566416	0	1	0.984060363385456	0.994506280954799	0	0	0	0
26221331	26221513	19	940	0	0	0.125	0.000444795642493639	0	0	0.0112163214276353	0.0292092104872584	0	0	0	0
26221331	26221644	11	940	0	0	0	NA	NA	NA	0.00482719433587518	0.0185770609832738	0	-131	1	0.0117021276595745
26221331	26221781	353	940	0	0	1	0.305011028664308	0	0.574176548089591	0.34457407183302	0.406489757954214	0	0	0	0
26221331	26221822	11	940	0	0	0.128571428571429	0.00342792649891313	0	0.0375329380764163	0.00482719433587518	0.0185770609832738	0	12	0	0
26221331	26221834	93	940	0	0	0.416666666666667	0.0837265321960913	0	0.251486013986014	0.0798487396398632	0.118023600785669	0	0	0	0
26221331	26222002	453	940	0	0	1	0.565723050331527	0.247161172161172	1	0.449971733929612	0.513858053304431	0	0	0	0
26758917	26759166	0	0	NA	0	0.277777777777778	0.00072337962962963	0	0	0	0	926	-857	0	0
26758917	26760578	0	0	NA	0	1	0.103443287037037	0	1	0	0	926	0	0	0
26759439	26760578	0	0	NA	0	1	0.0138991013071895	0	0	0	0	404	0	0	0
26759843	26760578	0	0	NA	0	1	0.00953839869281046	0	0	0	0	0	0	0	0
27069385	27071070	1039	1054	0	0	1	0.645780270376176	0	1	0.978617800944036	0.992919200953498	0	0	0	0
27069385	27075190	15	1054	0	0	1	0.00526139629049112	0	0	0.0070807990465025	0.0213821990559643	0	0	0	0
27071150	27075190	1122	1122	0	0	1	0.0833333333333333	0	1	1	1	0	0	0	0
27075389	27089882	1356	1356	0	0	1	0.747395833333333	0	1	1	1	0	0	0	0
27089967	27090081	1189	1189	0	0	1	0.0677083333333333	0	1	1	1	0	0	0	0
27090159	27095600	1018	1018	0	0	1	0.2734375	0	1	1	1	0	0	0	0
27095831	27101485	0	0	NA	0	1	0.0245291530149533	0	0	0	0	0	4245	0	0
27095831	27105730	1255	1255	0	0	1	0.849850807302507	0	1	1	1	0	0	0	0
27095831	27116515	0	0	NA	0	0.238095238095238	0.000620039682539683	0	0	0	0	0	0	0	0
27101569	27105730	16	16	0	0	1	0.0494791666666667	0	0	1	1	4376	0	0	0
27105945	27116515	832	832	0	0	1	0.223958333333333	0	1	1	1	0	0	0	0
27116597	27171591	445	445	0	0	1	0.53125	0	1	1	1	0	0	0	0
27170330	27171591	17	17	0	0	1	0.0598958333333333	0	1	1	1	0	0	0	0
27435781	27437115	0	0	NA	0	0.24	0.00474586877359579	0	0	0	0	113	0	0	0
27435894	27437115	1244	1244	0	0.76	1	0.995133007195396	1	1	1	1	0	0	0	0
27435894	27445087	0	0	NA	0	0.0465116279069767	0.000121124031007752	0	0	0	0	0	0	0	0
27437274	27439988	1848	1881	0	0.866071428571429	1	0.991087316120017	0.924968873797397	1	0.976523051783397	0.988389228918357	0	0	0	0
27437274	27445087	33	1881	0	0	0.133928571428571	0.00891268387998257	0	0.0750311262026032	0.011610771081643	0.0234769482166026	0	0	0	0
27440170	27445087	13	2193	0	0	0	NA	NA	NA	0.00271504637505478	0.009140858777704	280	0	1	0.00592795257637939
27440450	27441016	174	2193	0	0	1	0.196670924698056	0	0.652173913043478	0.0680313258962177	0.0906554046099382	0	0	0	0
27440450	27445087	2006	2193	0	0	1	0.803329075301944	0.347826086956522	1	0.903039492881314	0.926417871459771	0	0	0	0
27441078	27445087	139	139	0	0	1	0.444007098871286	0	1	1	1	0	0	0	0
27441243	27445087	0	0	NA	0	1	0.0291558914907577	0	0.330701754385964	0	0	3	0	0	0
27441250	27445087	0	0	NA	0	1	0.00860784297128927	0	0	0	0	-4	0	0	0
27445138	27450063	23	1901	0	0	0.125	0.000550277589812992	0	0	0.00718422253458653	0.0170135681019206	0	0	0	0
27445138	27450141	20	1901	0	0	0.0943396226415094	0.00119337161153581	0	0	0.00593416348862366	0.0151073935865999	0	0	0	0
27445138	27450508	35	1901	0	0	0.333333333333333	0.00949546254844655	0	0.084126067882706	0.012368082144505	0.0244546427371362	0	0	0	0
27445157	27449851	13	1901	0	0	0.151515151515152	0.00150125008735979	0	0	0.00313378453706046	0.0105432275618349	0	0	0	0
27445157	27450063	350	1901	0	0	1	0.183865432181282	0	0.346048951048951	0.166690629201601	0.201536619614811	0	0	0	0
27445157	27450141	347	1901	0	0	0.470588235294118	0.14452070134027	0	0.295373967945605	0.165170573480154	0.199900441774975	0	0	0	0
27445157	27450508	1113	1901	0	0	1	0.658873504641293	0.483469436485196	0.888888888888889	0.5633354127451	0.607627238491091	0	0	0	0
27449919	27450063	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	0	0	0
27449919	27450508	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	0	0	0
27548471	27550332	142	142	0	0	1	0.7734375	0	1	1	1	0	0	0	0
27550492	27553207	219	219	0	0	1	0.872395833333333	0	1	1	1	0	0	0	0
27553440	27556235	186	186	0	0	1	0.807291666666667	0	1	1	1	0	0	0	0
27556414	27559841	188	188	0	0	1	0.911110101744186	0	1	1	1	0	0	0	0
27556414	27562412	0	0	NA	0	0.104651162790698	0.000272529069767442	0	0	0	0	0	0	0	0
27556414	27567639	0	0	NA	0	0.0290697674418605	7.5702519379845e-05	0	0	0	0	0	0	0	0
27559986	27562412	220	220	0	0	1	0.831759982638889	0	1	1	1	0	0	0	0
27559986	27567639	0	0	NA	0	0.208333333333333	0.00157335069444444	0	0	0	0	0	0	0	0
27562782	27567639	134	134	0	0	1	0.822916666666667	0	1	1	1	0	0	0	0
27567840	27569028	206	206	0	0	1	0.673713235294118	0	1	1	1	0	0	0	0
27567840	27569169	0	0	NA	0	0.294117647058824	0.00076593137254902	0	0	0	0	0	-141	0	0
27569277	27581296	209	209	0	0	1	0.703125	0	1	1	1	0	0	0	0
27581804	27607990	0	0	NA	0	0.4	0.00104166666666667	0	0	0	0	0	12384	0	0
27581804	27620017	0	0	NA	0	1	0.00520833333333333	0	0	0	0	0	357	0	0
27581804	27620374	106	106	0	0	1	0.0588541666666667	0	1	1	1	0	0	0	0
28004175	28014451	0	0	NA	0	1	0.0364583333333333	0	0	0	0	0	0	0	0
28014558	28015156	0	0	NA	0	1	0.0260416666666667	0	0	0	0	0	0	0	0
28015257	28015589	0	0	NA	0	1	0.0260416666666667	0	0	0	0	0	0	0	0
28015702	28018466	0	0	NA	0	1	0.0260416666666667	0	0	0	0	0	0	0	0
28018590	28023349	0	0	NA	0	1	0.03125	0	0	0	0	0	0	0	0
28023478	28024860	0	0	NA	0	1	0.0286458333333333	0	0	0	0	0	0	0	0
28024944	28027087	0	0	NA	0	1	0.0208333333333333	0	0	0	0	0	0	0	0
28027242	28028177	0	0	NA	0	1	0.00520833333333333	0	0	0	0	0	0	0	0
28028066	28028177	0	0	NA	0	1	0.00260416666666667	0	0	0	0	223	0	0	0
28028289	28033886	0	0	NA	0	1	0.0078125	0	0	0	0	0	0	0	0
28033992	28034081	0	0	NA	0	1	0.0182291666666667	0	0	0	0	0	0	0	0
28034215	28034300	0	0	NA	0	1	0.015625	0	0	0	0	0	0	0	0
28034408	28035494	0	0	NA	0	1	0.0130208333333333	0	0	0	0	0	0	0	0
28035674	28035934	0	0	NA	0	1	0.0078125	0	0	0	0	0	0	0	0
28036044	28037184	0	0	NA	0	1	0.0104166666666667	0	0	0	0	0	0	0	0
28037289	28048274	0	0	NA	0	1	0.015625	0	0	0	0	0	0	0	0
28048444	28049383	0	0	NA	0	1	0.0104166666666667	0	0	0	0	0	0	0	0
28049538	28049634	0	0	NA	0	1	0.0078125	0	0	0	0	0	0	0	0
28049775	28050094	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	0	0	0
28050223	28052544	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	0	0	0
28057463	28061866	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	0	0	0
28062070	28070490	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	0	0	0
28303369	28306677	0	0	NA	0	1	0.046875	0	0	0	0	0	0	0	0
28306773	28308842	0	0	NA	0	1	0.125	0	1	0	0	0	0	0	0
28308928	28311589	11	11	0	0	1	0.0078125	0	0	1	1	0	0	0	0
28311733	28311992	10	10	0	0	1	0.03125	0	0	1	1	0	0	0	0
28312099	28317497	15	15	0	0	1	0.0625	0	1	1	1	0	0	0	0
28317598	28319422	16	16	0	0	1	0.1015625	0	1	1	1	0	0	0	0
28319535	28321462	0	0	NA	0	1	0.153645833333333	0	1	0	0	0	0	0	0
28321586	28322261	0	0	NA	0	1	0.111979166666667	0	1	0	0	0	0	0	0
28322360	28322789	0	0	NA	0	1	0.0755208333333333	0	1	0	0	0	0	0	0
28322947	28327461	0	0	NA	0	1	0.1875	0	1	0	0	0	0	0	0
28327551	28329614	0	0	NA	0	1	0.1640625	0	1	0	0	0	0	0	0
28329729	28334024	0	0	NA	0	1	0.1015625	0	1	0	0	0	0	0	0
28334130	28339167	0	0	NA	0	1	0.125	0	1	0	0	0	0	0	0
28339301	28345444	0	0	NA	0	1	0.1171875	0	1	0	0	0	0	0	0
28345552	28357553	0	0	NA	0	1	0.125	0	1	0	0	0	0	0	0
28357686	28384884	0	0	NA	0	1	0.145833333333333	0	1	0	0	0	0	0	0
28368664	28384884	12	12	0	0	1	0.388020833333333	0	1	1	1	0	0	0	0
28385032	28389795	17	17	0	0	1	0.4140625	0	1	1	1	0	0	0	0
28390105	28396959	38	38	0	0	1	0.674479166666667	0	1	1	1	0	0	0	0
28397069	28405779	25	25	0	0	1	0.598958333333333	0	1	1	1	0	0	0	0
28405895	28427158	22	22	0	0	1	0.638020833333333	0	1	1	1	0	0	0	0
28427319	28427751	28	28	0	0	1	0.611979166666667	0	1	1	1	0	0	0	0
28427922	28430049	24	24	0	0	1	0.6171875	0	1	1	1	0	0	0	0
28430168	28431135	16	16	0	0	1	0.627604166666667	0	1	1	1	0	0	0	0
28431311	28433818	23	23	0	0	1	0.609375	0	1	1	1	0	0	0	0
28433956	28434057	22	22	0	0	1	0.65625	0	1	1	1	0	0	0	0
28434221	28435084	0	0	NA	0	1	0.0283800155800714	0	0	0	0	0	-1027	0	0
28434221	28438220	28	28	0	0	1	0.469015817753262	0	1	1	1	0	0	0	0
28438346	28466902	23	23	0	0	1	0.440104166666667	0	1	1	1	0	0	0	0
28451156	28453428	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-12810	13474	0	0
28466246	28466902	0	0	NA	0	1	0.00260416666666667	0	0	0	0	884	0	0	0
28467130	28467520	14	14	0	0	1	0.544270833333333	0	1	1	1	0	0	0	0
28467618	28494779	10	10	0	0	1	0.338541666666667	0	1	1	1	0	0	0	0
28700957	28701500	22	22	0	0	1	0.229166666666667	0	1	1	1	0	0	0	0
28701582	28703942	282	282	0	0	1	0.8203125	0	1	1	1	0	0	0	0
28704100	28710759	434	434	0	0	1	0.809895833333333	0	1	1	1	0	0	0	0
28710840	28712679	0	0	NA	0	0.0381679389312977	9.93956743002545e-05	0	0	0	0	4	0	0	0
28710844	28712679	360	360	0	0	1	0.739483937659033	0	1	1	1	0	0	0	0
28713082	28717809	10	243	0	0	0	NA	NA	NA	0.016176163552194	0.0661283631967772	469	0	1	0.0411522633744856
28713551	28717809	233	243	0	0	1	0.7578125	0	1	0.933871636803223	0.983823836447806	0	0	0	0
28718023	28718495	189	202	0	0	1	0.560964390851449	0	1	0.90180346765358	0.969483661059292	0	0	0	0
28718023	28718741	13	202	0	0	1	0.00674394248188406	0	0	0.0305163389407085	0.0981965323464203	0	-246	0	0
29512252	29512315	0	0	NA	0	1	0.00260416666666667	0	0	0	0	2332	-2906	0	0
29514584	29516137	1157	1157	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
29516247	29517143	1442	1467	0	0	1	0.994610228035936	0.966620879120879	1	0.976335284643598	0.989581552438883	0	0	0	0
29516314	29517143	25	1467	0	0	0.0759493670886076	0.00278560529739739	0	0.0316467208590495	0.010418447561117	0.0236647153564018	-67	0	0	0
29517311	29517572	2237	2237	0	0	1	0.994791666666667	1	1	1	1	0	0	0	0
29517791	29519446	1735	1735	0	0	1	0.984375	1	1	1	1	0	0	0	0
29519550	29520253	0	0	NA	0	0.0588235294117647	0.000177298928830792	0	0	0	0	0	-807	0	0
29519550	29522316	1529	1529	0	0	1	0.997218534404503	1	1	1	1	0	0	0	0
29522457	29523265	2396	2396	0	0	1	0.986979166666667	1	1	1	1	0	0	0	0
29523489	29524131	2402	2402	0	0	1	0.989583333333333	1	1	1	1	0	0	0	0
29524254	29527257	0	0	NA	0	0.0677966101694915	0.00125154665372714	0	0	0	0	0	-3126	0	0
29524254	29529664	0	0	NA	0	0.145038167938931	0.00418171898555129	0	0.0296037296037294	0	0	0	873	0	0
29524254	29530537	1873	1873	0	0	1	0.963316734360722	0.87062893081761	1	1	1	0	0	0	0
29527366	29530537	0	0	NA	0	0.0967741935483871	0.000252016129032258	0	0	0	0	-3112	0	0	0
29529807	29530537	0	0	NA	0	0.189189189189189	0.0016775464527981	0	0	0	0	906	0	0	0
29529827	29530537	0	0	NA	0	1	0.110049604084836	0	1	0	0	886	0	0	0
29530713	29532823	1681	1681	0	0	1	0.986979166666667	1	1	1	1	0	0	0	0
29532983	29534949	0	0	NA	0	0.0359712230215827	0.000213965668728086	0	0	0	0	0	869	0	0
29532983	29535818	2256	2256	0	0	1	0.984161034331272	1	1	1	1	0	0	0	0
29536203	29553760	1103	1103	0	0	1	0.9656253580309	1	1	1	1	0	0	0	0
29536203	29595415	0	0	NA	0	0.0704225352112676	0.000520475302433071	0	0	0	0	0	0	0	0
29542675	29553760	27	27	0	0	1	0.0703125	0	1	1	1	-6472	0	0	0
29550321	29553760	0	0	NA	0	1	0.0104166666666667	0	0	0	0	3540	0	0	0
29553861	29595143	188	904	0	0	1	0.0612637298630101	0	0.230116110304789	0.181507707519455	0.234421496020368	0	272	0	0
29553861	29595415	716	904	0	0	1	0.883679574373813	0	1	0.765578503979632	0.818492292480545	0	0	0	0
29553861	29595621	0	0	NA	0	0.0531914893617021	0.000369195763177081	0	0	0	0	0	-206	0	0
29767308	29767617	3896	3896	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
29767696	29772111	3882	3882	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
29772199	29777154	4246	4267	0	0	1	0.997395833333333	1	1	0.992978739381178	0.997178279601714	0	0	0	0
29772199	29849511	21	4267	0	0	0	NA	NA	NA	0.00282172039828629	0.00702126061882175	0	0	1	0
29777264	29849511	3447	3447	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
30205797	30205873	19	19	0	0	0	NA	NA	NA	1	1	2942	2606	1	1
30208739	30210315	511	511	0	0	1	0.915565299736495	0	1	1	1	0	0	0	0
30208739	30227411	0	0	NA	0	0.227272727272727	0.00110136693017128	0	0	0	0	0	0	0	0
30210443	30227411	492	492	0	0	1	0.848958333333333	0	1	1	1	0	0	0	0
30227547	30230467	639	639	0	0	1	0.848958333333333	0	1	1	1	0	0	0	0
30230595	30231313	871	871	0	0	1	0.895833333333333	0	1	1	1	0	0	0	0
30231473	30240459	808	808	0	0	1	0.8671875	0	1	1	1	0	0	0	0
30240566	30240958	620	620	0	0	1	0.919270833333333	0	1	1	1	0	0	0	0
30241087	30255446	838	879	0	0	1	0.856178587907353	0	1	0.93941531857037	0.967296854353407	0	0	0	0
30241087	30274693	0	0	NA	0	0.194444444444444	0.000506365740740741	0	0	0	0	0	5369	0	0
30241087	30280062	41	879	0	0	0.268292682926829	0.00269004635190653	0	0	0.0327031456465933	0.0605846814296297	0	0	0	0
30255616	30280062	580	580	0	0	1	0.8515625	0	1	1	1	0	0	0	0
30280215	30283615	10	611	0	0	0	NA	NA	NA	0.00630583582598762	0.0264273883965983	9	0	1	0.016366612111293
30280224	30283615	601	611	0	0	1	0.848958333333333	0	1	0.973572611603402	0.993694164174012	0	0	0	0
30283792	30283908	0	0	NA	0	0.454545454545455	0.00118371212121212	0	0	0	0	0	-293	0	0
30283792	30306678	66	361	0	0	1	0.0233589940466449	0	0.204268292682926	0.142952546136975	0.222698423392111	0	34	0	0
30283792	30306939	97	361	0	0	1	0.10988818895502	0	0.554040404040404	0.222969967025445	0.314426154858212	0	0	0	0
30283792	30307330	198	361	0	0	1	0.537444104877123	0	1	0.49714049690107	0.599812411686187	0	0	0	0
30461534	30461638	13	3070	0	0	1	0.0624186197916667	0	1	0.00193749114788734	0.00653156422670549	0	0	0	0
30461534	30462537	3057	3070	0	0	1	0.0235188802083333	0	0	0.993468435773295	0.998062508852113	0	0	0	0
30461689	30462537	13	13	0	0	1	0.0625	0	1	1	1	0	0	0	0
30462713	30463206	18434	18434	0	0	1	0.00260416666666667	0	0	1	1	0	0	0	0
30463353	30463530	19956	19956	0	0	1	0.994791666666667	1	1	1	1	0	0	0	0
30463695	30463785	0	0	NA	0	0.387096774193548	0.00993947776738001	0	0.104537903956509	0	0	0	-255	0	0
30463695	30463814	0	0	NA	0	0.242424242424242	0.000771322091886608	0	0	0	0	0	-284	0	0
30463695	30464160	195	15099	0	0	1	0.46410130584517	0	1	0.0111138089813151	0.0147157161527997	0	0	0	0
30463695	30464167	107	15099	0	0	1	0.120168586560039	0	0.494999999999999	0.00574856400846595	0.00842456003948424	0	-7	0	0
30463695	30465072	77	15099	0	0	1	0.0718602091214322	0	0.451581027667984	0.00396350621470994	0.00623584473568413	0	0	0	0
