"initial"	"last"	"count"	"total"	"flag"	"min"	"max"	"mean"	"percentile_5"	"percentile_95"	"lower"	"upper"	"potential"	"score"
25315468	25320529	0	0	NA	0	1	0.0401784121415067	0	0.237843845512642	0	0	0	0
25319351	25320529	754	754	0	0	1	0.322418136020151	0	1	1	1	0	0
25320596	25320918	810	810	0	0	1	0.957178841309824	1	1	1	1	0	0
25321094	25324988	1019	1019	0	0	1	0.954373711930387	1	1	1	1	0	0
25321094	25326915	0	0	NA	0	0.113636363636364	0.000286237691779253	0	0	0	0	0	0
25325069	25326915	1277	1277	0	0	1	0.944584382871537	0	1	1	1	0	0
25327035	25327429	1104	1104	0	0	1	0.977329974811083	1	1	1	1	0	0
25327513	25331356	931	931	0	0	1	0.959697732997481	1	1	1	1	0	0
25331559	25331985	0	0	NA	0	0.08	0.00029914279577451	0	0	0	0	0	0
25331559	25336935	872	920	0	0	1	0.940099197185073	0.646218487394958	1	0.933456205300494	0.96219596861255	0	0
25331559	25338635	48	920	0	0	1	0.0167805013289764	0	0.168627450980392	0.0378040313874502	0.0665437946995063	0	0
25332037	25336935	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25337035	25338635	855	855	0	0	1	0.952141057934509	1	1	1	1	0	0
25338732	25339964	819	819	0	0	1	0.939546599496222	0	1	1	1	0	0
25469122	25529998	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25530099	25530561	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25530661	25532271	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25532318	25533272	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25533314	25537987	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25538062	25540318	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25540389	25541918	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25542047	25543290	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25543403	25551337	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25551504	25553792	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25553921	25554990	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25555069	25558972	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25559062	25559720	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25559766	25563955	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25564032	25570766	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25570873	25571609	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25571693	25574807	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25574858	25577068	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25577139	25578814	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25578900	25579807	0	0	NA	0	1	0.0100755667506297	0	0	0	0	0	0
25579948	25581818	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25581958	25582377	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25581958	25589634	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25589700	25699172	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
25699346	25769045	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25769230	25774848	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
25774960	25828117	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25828193	25837162	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25837286	25839545	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
25839625	25860194	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25860257	25860803	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
25860861	25862300	0	0	NA	0	1	0.0125944584382872	0	0	0	0	0	0
25862409	25862499	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25862409	25961574	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25961664	25968574	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
25968680	26012530	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
26012623	26019887	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
26254770	26324771	0	0	NA	0	0.384615384615385	0.000968804495252858	0	0	0	0	0	0
26254770	26337566	191	202	0	0	1	0.477620616159659	0	1	0.914251926020585	0.976837182890306	0	0
26254770	26349071	11	202	0	0	0	NA	NA	NA	0.0231628171096941	0.0857480739794148	1	0.0544554455445545
26337643	26349071	334	334	0	0	1	0.498740554156171	0	1	1	1	0	0
26349183	26353739	386	386	0	0	1	0.561712846347607	0	1	1	1	0	0
26353881	26366197	0	0	NA	0	0.293103448275862	0.000738295839485799	0	0	0	0	0	0
26353881	26382477	0	0	NA	0	0.0943396226415094	0.000237631291288437	0	0	0	0	0	0
26353881	26382813	350	373	0	0	1	0.412724958182132	0	1	0.913926509710287	0.962749093506871	0	0
26353881	26385210	23	373	0	0	1	0.00443513483822763	0	0	0.037250906493129	0.0860734902897129	0	0
26363091	26382813	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
26382872	26385210	379	379	0	0	1	0.423173803526448	0	1	1	1	0	0
26383985	26385210	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
26385061	26385210	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
26385343	26393366	505	505	0	0	1	0.615593139018832	0	1	1	1	0	0
26385343	26393381	0	0	NA	0	0.466666666666667	0.00153532445723881	0	0	0	0	0	0
26393511	26396284	563	563	0	0	1	0.619647355163728	0	1	1	1	0	0
26396355	26397138	0	0	NA	0	0.162790697674419	0.000410052135200047	0	0	0	0	0	0
26396355	26397152	596	596	0	0	1	0.123015640560014	0	1	1	1	0	0
26397226	26400452	644	644	0	0	1	0.740554156171285	0	1	1	1	0	0
26400551	26401268	548	548	0	0	1	0.954659949622166	1	1	1	1	0	0
26401348	26401465	434	557	0	0	1	0.798520929263357	0	1	0.74472561683631	0.81362267759816	0	0
26401348	26401468	123	557	0	0	1	0.0906478364797162	0	0.428571428571429	0.18637732240184	0.25527438316369	0	0
26401625	26402571	0	0	NA	0	0.0851063829787234	0.000419161702737666	0	0	0	0	0	0
26401625	26403955	581	581	0	0	1	0.886230712352678	0	1	1	1	0	0
26402613	26403955	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
26557820	26612960	378	397	0	0	1	0.0579345088161209	0	1	0.931142328797922	0.973139787071096	0	0
26557820	26642260	19	397	0	0	0	NA	NA	NA	0.0268602129289043	0.0688576712020781	1	0.0478589420654912
26613059	26642260	698	698	0	0	1	0.360201511335013	0	1	1	1	0	0
26642404	26665027	694	694	0	0	1	0.481108312342569	0	1	1	1	0	0
26665163	26667516	1081	1081	0	0	1	0.53904282115869	0	1	1	1	0	0
26667671	26671871	775	775	0	0	1	0.541561712846348	0	1	1	1	0	0
26671990	26676548	224	1048	0	0	1	0.149128758801973	0	1	0.188920458858927	0.238560457171607	0	0
26671990	26680034	806	1048	0	0	1	0.325206363531435	0	1	0.74356933497258	0.794598603958717	0	0
26671990	26681053	18	1048	0	0	0.476190476190476	0.00173540663384706	0	0	0.00930929956058176	0.0250418454775862	0	0
26676725	26680034	113	186	0	0	1	0.0147235216504738	0	0	0.537351092293753	0.677702671147107	0	0
26676725	26681053	73	186	0	0	1	0.0734376874175363	0	1	0.322297328852893	0.462648907706247	0	0
26680202	26681053	622	622	0	0	1	0.511335012594458	0	1	1	1	0	0
26681321	26682606	362	362	0	0	1	0.586901763224181	0	1	1	1	0	0
26682975	26685687	324	324	0	0	1	0.670025188916877	0	1	1	1	0	0
27251586	27253764	90582	91516	0	0	1	0.160906488340195	0	0.5	0.989142948564803	0.990445320153235	0	0
27251586	27255241	0	0	NA	0	0.333333333333333	0.00431429142408157	0	0	0	0	0	0
27251586	27256183	0	0	NA	0	1	0.00927616925191049	0	0	0	0	0	0
27251657	27253764	472	91516	0	0	1	0.425916029590543	0	1	0.00469347275304362	0.00562166339801193	0	0
27251700	27253764	102	91516	0	0	1	0.057008749694619	0	0.292156862745098	0.00089837847767113	0.00133073992785359	0	0
27251851	27253764	349	91516	0	0	1	0.255640388804754	0	1	0.00341420148322525	0.00421288011999168	0	0
27251851	27255241	0	0	NA	0	0.310344827586207	0.000781725006514375	0	0	0	0	0	0
27251913	27253764	11	91516	0	0	0.157894736842105	0.000513840507029652	0	0	4.91696107768078e-05	0.000191225511387622	0	0
27253844	27254219	134034	135241	0	0	1	0.0601812014550833	0	0.950791424564215	0.990573941406309	0.991576441983344	0	0
27253844	27255241	1099	135241	0	0	0.0552995391705069	0.00049780116346591	0	0	0.00764774183674848	0.00860472597996391	0	0
27253844	27256183	108	135241	0	0	1	0.00984996463585884	0	0	0.000648022546234882	0.000949126247400185	0	0
27254262	27255241	41	122210	0	0	0	NA	NA	NA	0.00023281222387479	0.000438163964653153	1	0.000335488094263972
27254282	27255241	122129	122210	0	0	1	0.0131342209427852	0	0	0.999192912583325	0.99948150031251	0	0
27254282	27256183	40	122210	0	0	0.785714285714286	0.00197912918315941	0	0	0.000225889046709845	0.000428721868927173	0	0
27255350	27256183	76	103078	0	0	0	NA	NA	NA	0.000571600306869847	0.000903011152413414	1	0.000737305729641631
27255355	27256155	17	103078	0	0	1	0.0152807636615742	0	0	8.65303886274915e-05	0.000243316911475343	0	0
27255355	27256165	0	0	NA	0	0.0301318267419962	7.58988079143482e-05	0	0	0	0	0	0
27255355	27256183	102985	103078	0	0	1	0.0400589546589749	0	0	0.998914481976774	0.99928105926384	0	0
27256335	27256435	31438	31454	0	0	1	0.0125944584382872	0	0	0.999242131184481	0.999740510132999	0	0
27256335	27256449	16	31454	0	0	0	NA	NA	NA	0.000259489867001394	0.000757868815519113	1	0.000508679341260253
27271069	27271483	44	44	0	0	1	0.982079884850666	1	1	1	1	0	0
27271389	27271483	0	0	NA	0	0.114285714285714	0.000287873335732278	0	0	0	0	0	0
27271541	27271638	31	31	0	0	1	0.969773299748111	1	1	1	1	0	0
27271719	27273026	30	30	0	0	1	0.979260612073306	1	1	1	1	0	0
27271719	27273335	0	0	NA	0	0.181818181818182	0.00310714611309224	0	0	0	0	0	0
27424854	27427091	29	3573	0	0	0.0694444444444444	0.000336245592609108	0	0	0.00517436282900805	0.0110584947136732	0	0
27424939	27426253	14	3573	0	0	0.109090909090909	0.000465613311960919	0	0	0.00186978260646742	0.00596676931068903	0	0
27424939	27427091	3499	3573	0	0.890909090909091	1	0.997310431102328	1	1	0.974619354754108	0.983958870826636	0	0
27424939	27429869	20	3573	0	0	0.0220125786163522	8.68027994872423e-05	0	0	0.00315118394700041	0.00804389022036595	0	0
27424939	27434138	0	0	NA	0	0.0654205607476635	0.000164787306669178	0	0	0	0	0	0
27425166	27427091	11	3573	0	0	0.109090909090909	0.00139314413508025	0	0	0.00126208497671542	0.00489520581533608	0	0
27425166	27429869	0	0	NA	0	0.012448132780083	3.1355498186607e-05	0	0	0	0	0	0
27425353	27427091	0	0	NA	0	0.0674157303370786	0.000169812922763422	0	0	0	0	0	0
27425428	27427091	0	0	NA	0	0.016597510373444	4.1807330915476e-05	0	0	0	0	0	0
27426342	27427091	17	17	0	0	1	0.0313555466787274	0	0	1	1	0	0
27426427	27427091	0	0	NA	0	1	0.0385980040341883	0	0	0	0	0	0
27426480	27427091	0	0	NA	0	1	0.00265754627596885	0	0	0	0	0	0
27426612	27427091	0	0	NA	0	0.1	0.000436761953180967	0	0	0	0	0	0
27427193	27429171	73	4274	0	0	0.191489361702128	0.0233672202173588	0	0.101023800026592	0.0131954566462995	0.020964580789358	0	0
27427193	27429869	4201	4274	0	0.808510638297872	1	0.976608626026732	0.898976199973408	1	0.979035419210642	0.9868045433537	0	0
27427193	27434804	0	0	NA	0	0.00958904109589041	2.41537559090439e-05	0	0	0	0	0	0
27428294	27429869	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
27429390	27429869	82	82	0	0	1	0.551637279596977	0	1	1	1	0	0
27429967	27430532	4988	5046	0	0.909937888198758	1	0.998838863858823	1	1	0.985564629314898	0.991446864937976	0	0
27429967	27430537	58	5046	0	0	0.0900621118012422	0.00116113614117703	0	0	0.00855313506202443	0.014435370685102	0	0
27430622	27432543	10	5578	0	0	0.104294478527607	0.00413309393215383	0	0.0395258620689655	0.000682591267599683	0.00290292325373413	0	0
27430622	27432730	4758	5578	0	0.444444444444444	1	0.818841655597519	0.649459444161431	0.94004252303331	0.843700872221228	0.8622869370294	0	0
27430622	27434138	810	5578	0	0	0.511111111111111	0.176475849504541	0.0599574769666903	0.332515337423313	0.135967443493934	0.154459232734104	0	0
27430622	27434804	0	0	NA	0	0.0540540540540541	0.000549400965786402	0	0	0	0	0	0
27432805	27434138	4403	4403	0	1	1	1	1	1	1	1	0	0
27433924	27434138	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
27434220	27434804	5794	5794	0	0.997171945701357	1	0.999992876437535	1	1	1	1	0	0
27434220	27434806	0	0	NA	0	0.00282805429864253	7.12356246509454e-06	0	0	0	0	0	0
27435035	27435132	4796	4796	0	0.973821989528796	1	0.999934060427025	1	1	1	1	0	0
27435035	27435137	0	0	NA	0	0.0261780104712042	6.59395729753254e-05	0	0	0	0	0	0
27435193	27435432	3698	3698	0	1	1	1	1	1	1	1	0	0
27621105	27621336	21	115	0	0	1	0.165191027888609	0	0.471207430340557	0.111995984730555	0.253221406573793	0	0
27621141	27621336	84	115	0	0	1	0.775654690950639	0	1	0.649333111913438	0.811536453303953	0	0
27621141	27648378	10	115	0	0	0.208333333333333	0.00121977234463182	0	0	0.035456909348004	0.138456134130257	0	0
27621438	27621934	0	0	NA	0	0.727272727272727	0.00183192122738722	0	0	0	0	0	0
27621596	27648378	0	0	NA	0	0.272727272727273	0.000686970460270208	0	0	0	0	0	0
27622010	27622840	16	7058	0	0	0.00649614291514413	2.88998250382078e-05	0	0	0.00115739464607399	0.00337646763785913	0	0
27622010	27622874	3408	7058	0	0.392670157068063	1	0.682775693859663	0.563101166088875	0.796504941599281	0.471198178495257	0.494514487982499	0	0
27622010	27634322	0	0	NA	0	0.00385356454720617	9.70671170580898e-06	0	0	0	0	0	0
27622010	27635381	0	0	NA	0	0.0165016501650165	4.15658694332909e-05	0	0	0	0	0	0
27622010	27646193	0	0	NA	0	0.0916666666666667	0.000316124521734864	0	0	0	0	0	0
27622010	27648378	3634	7058	0	0	0.607329842931937	0.316482181645564	0.203495058400719	0.436898833911125	0.50321688652122	0.526536584717092	0	0
27622010	27665685	0	0	NA	0	0.0450980392156863	0.000345827566859956	0	0	0	0	0	0
27623111	27648378	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
27625373	27648378	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
27634518	27648378	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
27635532	27648378	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
27646219	27648378	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
27648450	27665685	21	3334	0	0	0.00932400932400932	4.39649637904845e-05	0	0	0.00361322240162225	0.00898425810227698	0	0
27648454	27650041	109	3334	0	0	0.470588235294118	0.141763532932718	0	0.273283858998145	0.0266569532236664	0.0387299693918105	0	0
27648454	27665685	3204	3334	0	0	1	0.855673610415834	0.724036281179138	1	0.954436887091279	0.967578709789345	0	0
27650242	27665685	0	0	NA	0	1	0.0100755667506297	0	0	0	0	0	0
27650731	27665685	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
27651353	27665685	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
28139088	28174271	267	278	0	0	1	0.619647355163728	0	1	0.937515547182973	0.983347762169545	0	0
28139088	28176492	11	278	0	0	0	NA	NA	NA	0.0166522378304547	0.0624844528170273	1	0.039568345323741
28174394	28176492	544	544	0	0	1	0.83375314861461	0	1	1	1	0	0
28176560	28177864	528	528	0	0	1	0.894206549118388	0	1	1	1	0	0
28177057	28177864	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
28177936	28197184	211	506	0	0	1	0.382739787987852	0	1	0.374034241225551	0.459957853636109	0	0
28177936	28220230	278	506	0	0	1	0.284625102106371	0	1	0.506054018613476	0.592760210635536	0	0
28177936	28256291	17	506	0	0	1	0.0102169738856255	0	0	0.017896493283418	0.0492971826059101	0	0
28188187	28191250	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
28191308	28197184	0	0	NA	0	1	0.0125944584382872	0	0	0	0	0	0
28194789	28197184	0	0	NA	0	1	0.0035560823825752	0	0	0	0	0	0
28195450	28197184	0	0	NA	0	0.588235294117647	0.00148170099273967	0	0	0	0	0	0
28197347	28220230	263	263	0	0	1	0.607052896725441	0	1	1	1	0	0
28211035	28220230	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
28220379	28239578	54	477	0	0	1	0.0356924206451227	0	0.287394957983193	0.0847730491017482	0.141642045237874	0	0
28220379	28256291	423	477	0	0	1	0.812544355173517	0	1	0.858357954762126	0.915226950898252	0	0
28220379	28256446	0	0	NA	0	0.25	0.000629722921914358	0	0	0	0	0	0
28227247	28239578	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
28227611	28239578	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
28239697	28256291	79	79	0	0	1	0.175717884130982	0	1	1	1	0	0
28252031	28256291	0	0	NA	0	0.24	0.000604534005037783	0	0	0	0	0	0
28256540	28260446	515	515	0	0	1	0.853904282115869	0	1	1	1	0	0
28260552	28261400	464	464	0	0	1	0.914357682619647	0	1	1	1	0	0
28261459	28266714	395	470	0	0	1	0.817007201143721	0	1	0.807317111296139	0.873533952533648	0	0
28261459	28266717	75	470	0	0	1	0.0217837308462037	0	0.217391304347826	0.126466047466352	0.192682888703861	0	0
28266877	28267094	374	374	0	0	1	0.957178841309824	1	1	1	1	0	0
28267212	28267299	373	373	0	0	1	0.959697732997481	1	1	1	1	0	0
28267402	28270700	367	367	0	0	1	0.937027707808564	0	1	1	1	0	0
28270867	28271691	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
28270867	28271980	315	315	0	0	1	0.799300687468623	0	1	1	1	0	0
28270867	28277236	0	0	NA	0	1	0.0771517379803087	0	0.5	0	0	0	0
28270867	28277297	0	0	NA	0	0.0483870967741935	0.000121881855854392	0	0	0	0	0	0
28272072	28274925	0	0	NA	0	0.0234375	5.9036523929471e-05	0	0	0	0	0	0
28272072	28275379	0	0	NA	0	0.0234375	5.9036523929471e-05	0	0	0	0	0	0
28272072	28277236	342	352	0	0	1	0.782941073235469	0	1	0.954234689780502	0.988947128401316	0	0
28272072	28277297	10	352	0	0	0.0793650793650794	0.000316168578133314	0	0	0.0110528715986841	0.0457653102194977	0	0
28275084	28277236	18	18	0	0	1	0.00251889168765743	0	0	1	1	0	0
28275525	28277236	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
28277377	28278121	15	656	0	0	0.0704225352112676	0.000541795894612572	0	0	0.011427198787677	0.0343045085293962	0	0
28277377	28280411	641	656	0	0	1	0.984344853979443	1	1	0.965695491470604	0.988572801212323	0	0
28278193	28280411	11	11	0	0	1	0.0100755667506297	0	0	1	1	0	0
28280542	28281314	606	620	0	0	1	0.987879237970676	1	1	0.965725199269415	0.989113510408005	0	0
28280542	28287983	0	0	NA	0	0.186046511627907	0.00103953387360887	0	0	0	0	0	0
28280542	28292381	14	620	0	0	0.318181818181818	0.00100566140508566	0	0	0.0108864895919955	0.0342748007305852	0	0
28281380	28287983	512	523	0	0	1	0.981736723252247	1	1	0.966669484674163	0.991265505765607	0	0
28281380	28292381	11	523	0	0	0.131578947368421	0.000631034934151419	0	0	0.0087344942343927	0.0333305153258367	0	0
28288123	28292381	507	521	0	0	1	0.986755369575015	0.928848484848485	1	0.959242908254625	0.987014289442112	0	0
28288123	28292385	14	521	0	0	0.272727272727273	0.00568795536201235	0	0.0549432135542729	0.012985710557888	0.0407570917453749	0	0
28292512	28293862	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
28292769	28293862	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
28659163	28662409	0	0	NA	0	0.0247678018575851	6.23874102206175e-05	0	0	0	0	0	0
28659188	28659818	13	10456	0	0	0.0520833333333333	0.000784375237785039	0	0	0.000567857116618393	0.00191875344191259	0	0
28659188	28659821	0	0	NA	0	0.0135922330097087	3.42373627448583e-05	0	0	0	0	0	0
28659188	28662409	10443	10456	0	0.947916666666667	1	0.999091680122789	1	1	0.998081246558087	0.999432142883382	0	0
28659188	28664508	0	0	NA	0	0.0108459869848156	2.73198664604927e-05	0	0	0	0	0	0
28659884	28662409	0	0	NA	0	1	0.0027824966317146	0	0	0	0	0	0
28659920	28662409	19	19	0	0	1	0.0501142288090914	0	0.17906976744185	1	1	0	0
28661471	28662409	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
28662486	28664508	0	0	NA	0	0.0217391304347826	5.47585149490746e-05	0	0	0	0	0	0
28662508	28664508	15456	15456	0	0.978260869565217	1	0.999945241485051	1	1	1	1	0	0
28664570	28668472	13696	13706	0	1	1	1	1	1	0.998818342133053	0.999722442924586	1	0.00072960747118056
28664570	28668478	10	13706	0	0	0	NA	NA	NA	0.000277557075413967	0.00118165786694704	1	0.000729607471180505
28668575	28671916	0	0	NA	0	0.0156657963446475	5.41243847143902e-05	0	0	0	0	0	0
28668575	28672338	8761	8776	0	0.984334203655353	1	0.999945875615286	1	1	0.997426554552327	0.999155031591702	0	0
28668575	28672344	15	8776	0	0	0	NA	NA	NA	0.000844968408297926	0.0025734454476729	1	0.00170920692798541
28672121	28672338	0	0	NA	0	1	0.0377833753148615	0	0	0	0	0	0
28672433	28678034	5165	5165	0	1	1	1	1	1	1	1	0	0
28676374	28678034	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
29026904	29033884	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
29034126	29100772	0	0	NA	0	0.571428571428571	0.00143936667866139	0	0	0	0	0	0
29034126	29100775	0	0	NA	0	0.428571428571429	0.00107952500899604	0	0	0	0	0	0
29100971	29281703	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
29324712	29359261	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
29359474	29439982	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
29428897	29439982	19	19	0	0	1	0.00251889168765743	0	0	1	1	0	0
29428897	29480149	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
29440050	29480149	19	19	0	0	1	0.00503778337531486	0	0	1	1	0	0
29480365	29481548	0	0	NA	0	0.470588235294118	0.00118536079419173	0	0	0	0	0	0
29480365	29487899	23	23	0	0	1	0.00637131426878056	0	0	1	1	0	0
29488006	29492645	21	21	0	0	1	0.00755667506297229	0	0	1	1	0	0
29492720	29497237	10	10	0	0	1	0.0125944584382872	0	0	1	1	0	0
29497337	29498417	23	23	0	0	1	0.0100755667506297	0	0	1	1	0	0
29498538	29501096	20	20	0	0	1	0.0100755667506297	0	0	1	1	0	0
29501195	29502992	23	23	0	0	1	0.00755667506297229	0	0	1	1	0	0
30422678	30426724	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
30618057	30619678	0	0	NA	0	1	0.00311887061191052	0	0	0	0	0	0
30618057	30621072	166	429	0	0	1	0.0207911551878583	0	0	0.34085688114988	0.433035892742894	0	0
30618057	30621763	263	429	0	0	1	0.11998933489602	0	1	0.566964107257106	0.65914311885012	0	0
30618450	30621072	0	0	NA	0	0.230769230769231	0.000727003703875698	0	0	0	0	0	0
30618450	30621763	0	0	NA	0	0.583333333333333	0.00146935348446683	0	0	0	0	0	0
30619741	30621072	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
30621222	30621763	15	190	0	0	0	NA	NA	NA	0.040603994587288	0.117290742254817	1	0.0789473684210526
30621240	30621763	175	190	0	0	1	0.0730478589420655	0	1	0.882709257745183	0.959396005412712	0	0
30621893	30630806	0	0	NA	0	0.032520325203252	8.1915176834388e-05	0	0	0	0	0	0
30621893	30630834	413	413	0	0	1	0.707726649054904	0	1	1	1	0	0
30631475	30637743	355	355	0	0	1	0.848042311475987	0	1	1	1	0	0
30631475	30642627	0	0	NA	0	0.5	0.00551049738113871	0	0	0	0	0	0
30631475	30642734	0	0	NA	0	0.13953488372093	0.000351473258742897	0	0	0	0	0	0
30637858	30641925	0	0	NA	0	0.4	0.00306759099637481	0	0	0	0	0	0
30637858	30642627	354	354	0	0	1	0.898493583049612	0	1	1	1	0	0
30637858	30646931	0	0	NA	0	0.0802139037433155	0.000202050135373591	0	0	0	0	0	0
30642050	30642627	10	10	0	0	1	0.0201511335012594	0	0	1	1	0	0
30642758	30646931	343	343	0	0	1	0.91183879093199	0	1	1	1	0	0
30647058	30653147	319	319	0	0	1	0.91888328346054	0	1	1	1	0	0
30647058	30657473	0	0	NA	0	0.416666666666667	0.00554996590973656	0	0	0	0	0	0
30647629	30653147	13	13	0	0	1	0.00251889168765743	0	0	1	1	0	0
30653306	30657473	341	341	0	0	1	0.947103274559194	0	1	1	1	0	0
30735676	30744059	0	0	NA	0	1	0.670025188916877	0	1	0	0	0	0
30744160	30744817	0	0	NA	0	0.0427807486631016	0.000107760072199248	0	0	0	0	0	0
30744160	30752051	21	21	0	0	1	0.753040854537373	0	1	1	1	0	0
30752123	30755943	24	24	0	0	1	0.818639798488665	0	1	1	1	0	0
30756026	30763943	26	26	0	0	1	0.790931989924433	0	1	1	1	0	0
30906794	30917402	388	388	0	0	1	0.926837896595837	0	1	1	1	0	0
30906794	30921013	0	0	NA	0	0.032051282051282	8.07337079377382e-05	0	0	0	0	0	0
